頻出単語,登場回数,登場回数/全単語数(26898)%,登場レビュー率 /(66本),レビューあたりの登場回数 /回,登場したレビューにおける平均登場回数
ばら,1,0.0,0.01,0.01,1.0
元祖,1,0.0,0.01,0.01,1.0
着想,1,0.0,0.01,0.01,1.0
あなご,1,0.0,0.01,0.01,1.0
らち,1,0.0,0.01,0.01,1.0
温故知新,1,0.0,0.01,0.01,1.0
輸送,1,0.0,0.01,0.01,1.0
発達,1,0.0,0.01,0.01,1.0
歴代,1,0.0,0.01,0.01,1.0
貴族,1,0.0,0.01,0.01,1.0
一般,1,0.0,0.01,0.01,1.0
本格,1,0.0,0.01,0.01,1.0
)★,1,0.0,0.01,0.01,1.0
大阪湾,1,0.0,0.01,0.01,1.0
大阪,1,0.0,0.01,0.01,1.0
うず,1,0.0,0.01,0.01,1.0
潮,1,0.0,0.01,0.01,1.0
効果,1,0.0,0.01,0.01,1.0
良質,1,0.0,0.01,0.01,1.0
回遊,1,0.0,0.01,0.01,1.0
渦潮,1,0.0,0.01,0.01,1.0
別,1,0.0,0.01,0.01,1.0
地場,1,0.0,0.01,0.01,1.0
びのおこげの,1,0.0,0.01,0.01,1.0
せんべい,1,0.0,0.01,0.01,1.0
薄焼き,1,0.0,0.01,0.01,1.0
パプリカ,1,0.0,0.01,0.01,1.0
特殊,1,0.0,0.01,0.01,1.0
とうもろこし,1,0.0,0.01,0.01,1.0
コントラスト,1,0.0,0.01,0.01,1.0
ミモレットチーズ,1,0.0,0.01,0.01,1.0
ゃりはほんの,1,0.0,0.01,0.01,1.0
バージョン,1,0.0,0.01,0.01,1.0
徳島,1,0.0,0.01,0.01,1.0
ぴょうまき,1,0.0,0.01,0.01,1.0
いなりずし,1,0.0,0.01,0.01,1.0
黒糖,1,0.0,0.01,0.01,1.0
実,1,0.0,0.01,0.01,1.0
緑,1,0.0,0.01,0.01,1.0
日向,1,0.0,0.01,0.01,1.0
日陰,1,0.0,0.01,0.01,1.0
１１月,1,0.0,0.01,0.01,1.0
モード,1,0.0,0.01,0.01,1.0
ダメモト,1,0.0,0.01,0.01,1.0
偶然,1,0.0,0.01,0.01,1.0
奇跡,1,0.0,0.01,0.01,1.0
超絶,1,0.0,0.01,0.01,1.0
パフォーマンス,1,0.0,0.01,0.01,1.0
勇気,1,0.0,0.01,0.01,1.0
トンデモナイ,1,0.0,0.01,0.01,1.0
なん,1,0.0,0.01,0.01,1.0
間合い,1,0.0,0.01,0.01,1.0
神,1,0.0,0.01,0.01,1.0
居合,1,0.0,0.01,0.01,1.0
達人,1,0.0,0.01,0.01,1.0
凌駕,1,0.0,0.01,0.01,1.0
稚拙,1,0.0,0.01,0.01,1.0
文章,1,0.0,0.01,0.01,1.0
とこ,1,0.0,0.01,0.01,1.0
エクセレント・・・,1,0.0,0.01,0.01,1.0
＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾,1,0.0,0.01,0.01,1.0
秋田,1,0.0,0.01,0.01,1.0
・・・・・・・・・・・,1,0.0,0.01,0.01,1.0
申し訳,1,0.0,0.01,0.01,1.0
やり取り,1,0.0,0.01,0.01,1.0
サイト,1,0.0,0.01,0.01,1.0
日にち,1,0.0,0.01,0.01,1.0
処,1,0.0,0.01,0.01,1.0
１０月,1,0.0,0.01,0.01,1.0
生涯,1,0.0,0.01,0.01,1.0
あまり,1,0.0,0.01,0.01,1.0
在住,1,0.0,0.01,0.01,1.0
同級生,1,0.0,0.01,0.01,1.0
有名人,1,0.0,0.01,0.01,1.0
ブログ,1,0.0,0.01,0.01,1.0
チェック,1,0.0,0.01,0.01,1.0
プレイ,1,0.0,0.01,0.01,1.0
河口湖,1,0.0,0.01,0.01,1.0
cc,1,0.0,0.01,0.01,1.0
駐車,1,0.0,0.01,0.01,1.0
携帯,1,0.0,0.01,0.01,1.0
着信,1,0.0,0.01,0.01,1.0
小躍り,1,0.0,0.01,0.01,1.0
一抹,1,0.0,0.01,0.01,1.0
不安,1,0.0,0.01,0.01,1.0
履歴,1,0.0,0.01,0.01,1.0
発信,1,0.0,0.01,0.01,1.0
シック,1,0.0,0.01,0.01,1.0
織部,1,0.0,0.01,0.01,1.0
lamiable,1,0.0,0.01,0.01,1.0
柱,1,0.0,0.01,0.01,1.0
ジメ,1,0.0,0.01,0.01,1.0
ボタンエビスープ,1,0.0,0.01,0.01,1.0
むし,1,0.0,0.01,0.01,1.0
アワビレアステーキキモ,1,0.0,0.01,0.01,1.0
じょうゆ,1,0.0,0.01,0.01,1.0
ロゼシャンパン,1,0.0,0.01,0.01,1.0
頂点,1,0.0,0.01,0.01,1.0
フォワグラソース,1,0.0,0.01,0.01,1.0
岸田,1,0.0,0.01,0.01,1.0
白め,1,0.0,0.01,0.01,1.0
利尻島,1,0.0,0.01,0.01,1.0
下田,1,0.0,0.01,0.01,1.0
所望,1,0.0,0.01,0.01,1.0
ゼラチン,1,0.0,0.01,0.01,1.0
おこわ,1,0.0,0.01,0.01,1.0
アルル,1,0.0,0.01,0.01,1.0
シンコ,1,0.0,0.01,0.01,1.0
ひかり,1,0.0,0.01,0.01,1.0
真骨頂,1,0.0,0.01,0.01,1.0
新子,1,0.0,0.01,0.01,1.0
シゴト,1,0.0,0.01,0.01,1.0
きさらぎ,1,0.0,0.01,0.01,1.0
新富,1,0.0,0.01,0.01,1.0
津,1,0.0,0.01,0.01,1.0
やぎ,1,0.0,0.01,0.01,1.0
ネギトロカラスミ,1,0.0,0.01,0.01,1.0
ツボ,1,0.0,0.01,0.01,1.0
控え目,1,0.0,0.01,0.01,1.0
スケロク,1,0.0,0.01,0.01,1.0
九州,1,0.0,0.01,0.01,1.0
水揚げ,1,0.0,0.01,0.01,1.0
釣り船,1,0.0,0.01,0.01,1.0
文化,1,0.0,0.01,0.01,1.0
～～～,1,0.0,0.01,0.01,1.0
orz,1,0.0,0.01,0.01,1.0
隣席,1,0.0,0.01,0.01,1.0
運転,1,0.0,0.01,0.01,1.0
マイバッハ,1,0.0,0.01,0.01,1.0
早朝,1,0.0,0.01,0.01,1.0
体操,1,0.0,0.01,0.01,1.0
陶酔,1,0.0,0.01,0.01,1.0
裏付け,1,0.0,0.01,0.01,1.0
声,1,0.0,0.01,0.01,1.0
天分,1,0.0,0.01,0.01,1.0
拝見,1,0.0,0.01,0.01,1.0
天職,1,0.0,0.01,0.01,1.0
旅館,1,0.0,0.01,0.01,1.0
数種類,1,0.0,0.01,0.01,1.0
秀逸,1,0.0,0.01,0.01,1.0
フュージョン,1,0.0,0.01,0.01,1.0
善戦,1,0.0,0.01,0.01,1.0
五感,1,0.0,0.01,0.01,1.0
満載,1,0.0,0.01,0.01,1.0
理由,1,0.0,0.01,0.01,1.0
明白,1,0.0,0.01,0.01,1.0
モンスター,1,0.0,0.01,0.01,1.0
イワナ,1,0.0,0.01,0.01,1.0
黄金,1,0.0,0.01,0.01,1.0
幻,1,0.0,0.01,0.01,1.0
燻,1,0.0,0.01,0.01,1.0
製塩,1,0.0,0.01,0.01,1.0
しら,1,0.0,0.01,0.01,1.0
一級,1,0.0,0.01,0.01,1.0
念,1,0.0,0.01,0.01,1.0
プレゼン,1,0.0,0.01,0.01,1.0
テイ,1,0.0,0.01,0.01,1.0
スト,1,0.0,0.01,0.01,1.0
フレーバー,1,0.0,0.01,0.01,1.0
キャビアアワビアワビ,1,0.0,0.01,0.01,1.0
ダシ,1,0.0,0.01,0.01,1.0
吸い物,1,0.0,0.01,0.01,1.0
アンキモ,1,0.0,0.01,0.01,1.0
ギブアップ,1,0.0,0.01,0.01,1.0
教科書,1,0.0,0.01,0.01,1.0
毎月,1,0.0,0.01,0.01,1.0
探究,1,0.0,0.01,0.01,1.0
気遣い,1,0.0,0.01,0.01,1.0
減少,1,0.0,0.01,0.01,1.0
)↓,1,0.0,0.01,0.01,1.0
タン,1,0.0,0.01,0.01,1.0
冗談,1,0.0,0.01,0.01,1.0
きっかけ,1,0.0,0.01,0.01,1.0
なごや,1,0.0,0.01,0.01,1.0
人間,1,0.0,0.01,0.01,1.0
お前,1,0.0,0.01,0.01,1.0
*,1,0.0,0.01,0.01,1.0
80,1,0.0,0.01,0.01,1.0
タベログ,1,0.0,0.01,0.01,1.0
上位,1,0.0,0.01,0.01,1.0
視界,1,0.0,0.01,0.01,1.0
門構え,1,0.0,0.01,0.01,1.0
におい,1,0.0,0.01,0.01,1.0
じゅうたん,1,0.0,0.01,0.01,1.0
地下足袋,1,0.0,0.01,0.01,1.0
調理場,1,0.0,0.01,0.01,1.0
端くれ,1,0.0,0.01,0.01,1.0
掃除,1,0.0,0.01,0.01,1.0
拭き掃除,1,0.0,0.01,0.01,1.0
エグミ,1,0.0,0.01,0.01,1.0
手前,1,0.0,0.01,0.01,1.0
寸,1,0.0,0.01,0.01,1.0
止め,1,0.0,0.01,0.01,1.0
鮨飯,1,0.0,0.01,0.01,1.0
ダレ,1,0.0,0.01,0.01,1.0
展開,1,0.0,0.01,0.01,1.0
不明,1,0.0,0.01,0.01,1.0
自覚,1,0.0,0.01,0.01,1.0
鮮度,1,0.0,0.01,0.01,1.0
下世話,1,0.0,0.01,0.01,1.0
手元,1,0.0,0.01,0.01,1.0
視線,1,0.0,0.01,0.01,1.0
貧乏人,1,0.0,0.01,0.01,1.0
分際,1,0.0,0.01,0.01,1.0
サヤン,1,0.0,0.01,0.01,1.0
ちゃん,1,0.0,0.01,0.01,1.0
プッシュ,1,0.0,0.01,0.01,1.0
派,1,0.0,0.01,0.01,1.0
安易,1,0.0,0.01,0.01,1.0
指示,1,0.0,0.01,0.01,1.0
時半,1,0.0,0.01,0.01,1.0
シンプルモダン,1,0.0,0.01,0.01,1.0
八,1,0.0,0.01,0.01,1.0
椅子,1,0.0,0.01,0.01,1.0
配置,1,0.0,0.01,0.01,1.0
音楽,1,0.0,0.01,0.01,1.0
ジャズ,1,0.0,0.01,0.01,1.0
全面,1,0.0,0.01,0.01,1.0
凝縮,1,0.0,0.01,0.01,1.0
コ,1,0.0,0.01,0.01,1.0
ラボ,1,0.0,0.01,0.01,1.0
甲殻,1,0.0,0.01,0.01,1.0
滋味,1,0.0,0.01,0.01,1.0
優雅,1,0.0,0.01,0.01,1.0
ピュリニーモンラッシェ・,1,0.0,0.01,0.01,1.0
おでん,1,0.0,0.01,0.01,1.0
戸井,1,0.0,0.01,0.01,1.0
脳幹,1,0.0,0.01,0.01,1.0
ジュース,1,0.0,0.01,0.01,1.0
イチ,1,0.0,0.01,0.01,1.0
そば,1,0.0,0.01,0.01,1.0
掌,1,0.0,0.01,0.01,1.0
パクリ,1,0.0,0.01,0.01,1.0
脂身,1,0.0,0.01,0.01,1.0
出来,1,0.0,0.01,0.01,1.0
立て,1,0.0,0.01,0.01,1.0
仕上がり,1,0.0,0.01,0.01,1.0
ほっぺ,1,0.0,0.01,0.01,1.0
トロッ,1,0.0,0.01,0.01,1.0
けい,1,0.0,0.01,0.01,1.0
鮭,1,0.0,0.01,0.01,1.0
シャリ・,1,0.0,0.01,0.01,1.0
シャリシャリ,1,0.0,0.01,0.01,1.0
エスパー,1,0.0,0.01,0.01,1.0
帰りがけ,1,0.0,0.01,0.01,1.0
お越し,1,0.0,0.01,0.01,1.0
しかた,1,0.0,0.01,0.01,1.0
勢い,1,0.0,0.01,0.01,1.0
愛想,1,0.0,0.01,0.01,1.0
上等,1,0.0,0.01,0.01,1.0
ポーション,1,0.0,0.01,0.01,1.0
孤高,1,0.0,0.01,0.01,1.0
段階,1,0.0,0.01,0.01,1.0
ズダーン,1,0.0,0.01,0.01,1.0
妥当,1,0.0,0.01,0.01,1.0
中途半端,1,0.0,0.01,0.01,1.0
多分,1,0.0,0.01,0.01,1.0
22,1,0.0,0.01,0.01,1.0
誕生,1,0.0,0.01,0.01,1.0
つき,1,0.0,0.01,0.01,1.0
ズレ,1,0.0,0.01,0.01,1.0
カンカン照り,1,0.0,0.01,0.01,1.0
断,1,0.0,0.01,0.01,1.0
品目,1,0.0,0.01,0.01,1.0
食べもの,1,0.0,0.01,0.01,1.0
父,1,0.0,0.01,0.01,1.0
妊婦,1,0.0,0.01,0.01,1.0
天国,1,0.0,0.01,0.01,1.0
反動,1,0.0,0.01,0.01,1.0
好物,1,0.0,0.01,0.01,1.0
オンパレード,1,0.0,0.01,0.01,1.0
ぷりっぷりのほたても,1,0.0,0.01,0.01,1.0
フォアグラ,1,0.0,0.01,0.01,1.0
(〆,1,0.0,0.01,0.01,1.0
キリ,1,0.0,0.01,0.01,1.0
?,1,0.0,0.01,0.01,1.0
神経,1,0.0,0.01,0.01,1.0
熱意,1,0.0,0.01,0.01,1.0
息継ぎ,1,0.0,0.01,0.01,1.0
辺り,1,0.0,0.01,0.01,1.0
成人,1,0.0,0.01,0.01,1.0
烏龍茶,1,0.0,0.01,0.01,1.0
\,1,0.0,0.01,0.01,1.0
45000,1,0.0,0.01,0.01,1.0
イサキ,1,0.0,0.01,0.01,1.0
ぼんやり,1,0.0,0.01,0.01,1.0
チェーン,1,0.0,0.01,0.01,1.0
出身,1,0.0,0.01,0.01,1.0
稲,1,0.0,0.01,0.01,1.0
荷揚げ,1,0.0,0.01,0.01,1.0
台無し,1,0.0,0.01,0.01,1.0
均一,1,0.0,0.01,0.01,1.0
部類,1,0.0,0.01,0.01,1.0
日曜日,1,0.0,0.01,0.01,1.0
応対,1,0.0,0.01,0.01,1.0
憶測,1,0.0,0.01,0.01,1.0
間近,1,0.0,0.01,0.01,1.0
チャンス,1,0.0,0.01,0.01,1.0
総括,1,0.0,0.01,0.01,1.0
伊達,1,0.0,0.01,0.01,1.0
純粋,1,0.0,0.01,0.01,1.0
好き嫌い,1,0.0,0.01,0.01,1.0
セット,1,0.0,0.01,0.01,1.0
分量,1,0.0,0.01,0.01,1.0
ドン,1,0.0,0.01,0.01,1.0
単価,1,0.0,0.01,0.01,1.0
率,1,0.0,0.01,0.01,1.0
硬め,1,0.0,0.01,0.01,1.0
従,1,0.0,0.01,0.01,1.0
目黒,1,0.0,0.01,0.01,1.0
いずみ,1,0.0,0.01,0.01,1.0
酷似,1,0.0,0.01,0.01,1.0
全品,1,0.0,0.01,0.01,1.0
腰,1,0.0,0.01,0.01,1.0
連呼,1,0.0,0.01,0.01,1.0
水商売,1,0.0,0.01,0.01,1.0
デパート,1,0.0,0.01,0.01,1.0
優良,1,0.0,0.01,0.01,1.0
我侭,1,0.0,0.01,0.01,1.0
執着,1,0.0,0.01,0.01,1.0
個々,1,0.0,0.01,0.01,1.0
***************,1,0.0,0.01,0.01,1.0
各論,1,0.0,0.01,0.01,1.0
モンタニープルミエクリュ,1,0.0,0.01,0.01,1.0
オークセイデュレス,1,0.0,0.01,0.01,1.0
アルザス,1,0.0,0.01,0.01,1.0
オーストリアグリュンナーヴェルトリナー,1,0.0,0.01,0.01,1.0
コンセプト,1,0.0,0.01,0.01,1.0
思想,1,0.0,0.01,0.01,1.0
アルザスリースリング,1,0.0,0.01,0.01,1.0
重視,1,0.0,0.01,0.01,1.0
セオリー,1,0.0,0.01,0.01,1.0
同士,1,0.0,0.01,0.01,1.0
同等,1,0.0,0.01,0.01,1.0
正当,1,0.0,0.01,0.01,1.0
キーワード,1,0.0,0.01,0.01,1.0
趣向,1,0.0,0.01,0.01,1.0
問題,1,0.0,0.01,0.01,1.0
火加減,1,0.0,0.01,0.01,1.0
ブルンブルン,1,0.0,0.01,0.01,1.0
大星,1,0.0,0.01,0.01,1.0
橘,1,0.0,0.01,0.01,1.0
外側,1,0.0,0.01,0.01,1.0
蕪,1,0.0,0.01,0.01,1.0
甘煮,1,0.0,0.01,0.01,1.0
バチコン,1,0.0,0.01,0.01,1.0
こっち,1,0.0,0.01,0.01,1.0
勿体,1,0.0,0.01,0.01,1.0
ハマ,1,0.0,0.01,0.01,1.0
匂い,1,0.0,0.01,0.01,1.0
順不同,1,0.0,0.01,0.01,1.0
ウニクロアワビ,1,0.0,0.01,0.01,1.0
メガイアワビ,1,0.0,0.01,0.01,1.0
カマトロキス,1,0.0,0.01,0.01,1.0
シマアジ・・・,1,0.0,0.01,0.01,1.0
アオリイカ,1,0.0,0.01,0.01,1.0
クルマエビ,1,0.0,0.01,0.01,1.0
コルト,1,0.0,0.01,0.01,1.0
ンシ,1,0.0,0.01,0.01,1.0
ャル,1,0.0,0.01,0.01,1.0
ルマ,1,0.0,0.01,0.01,1.0
ーニュバタールモンラッシェピュリニーモンラッシェロ,1,0.0,0.01,0.01,1.0
親方,1,0.0,0.01,0.01,1.0
過言,1,0.0,0.01,0.01,1.0
!!!!!,1,0.0,0.01,0.01,1.0
北島,1,0.0,0.01,0.01,1.0
亭,1,0.0,0.01,0.01,1.0
方向,1,0.0,0.01,0.01,1.0
申し分,1,0.0,0.01,0.01,1.0
スケジュール,1,0.0,0.01,0.01,1.0
確定,1,0.0,0.01,0.01,1.0
整理,1,0.0,0.01,0.01,1.0
頂戴,1,0.0,0.01,0.01,1.0
朧,1,0.0,0.01,0.01,1.0
サイズ,1,0.0,0.01,0.01,1.0
大盤振る舞い,1,0.0,0.01,0.01,1.0
鮮明,1,0.0,0.01,0.01,1.0
手仕事,1,0.0,0.01,0.01,1.0
枠,1,0.0,0.01,0.01,1.0
直球,1,0.0,0.01,0.01,1.0
変化球,1,0.0,0.01,0.01,1.0
至高,1,0.0,0.01,0.01,1.0
筆舌,1,0.0,0.01,0.01,1.0
グループ,1,0.0,0.01,0.01,1.0
具,1,0.0,0.01,0.01,1.0
晩餐,1,0.0,0.01,0.01,1.0
続出,1,0.0,0.01,0.01,1.0
ワンダーランド,1,0.0,0.01,0.01,1.0
街,1,0.0,0.01,0.01,1.0
激戦,1,0.0,0.01,0.01,1.0
ご無沙汰,1,0.0,0.01,0.01,1.0
久し振り,1,0.0,0.01,0.01,1.0
投稿,1,0.0,0.01,0.01,1.0
招待,1,0.0,0.01,0.01,1.0
♪♪,1,0.0,0.01,0.01,1.0
日本酒,1,0.0,0.01,0.01,1.0
勢揃い,1,0.0,0.01,0.01,1.0
年少,1,0.0,0.01,0.01,1.0
沢山,1,0.0,0.01,0.01,1.0
黄身,1,0.0,0.01,0.01,1.0
(_,1,0.0,0.01,0.01,1.0
_),1,0.0,0.01,0.01,1.0
得,1,0.0,0.01,0.01,1.0
設定,1,0.0,0.01,0.01,1.0
フレンドリー,1,0.0,0.01,0.01,1.0
窮屈,1,0.0,0.01,0.01,1.0
発言,1,0.0,0.01,0.01,1.0
付け合せ,1,0.0,0.01,0.01,1.0
ガリ,1,0.0,0.01,0.01,1.0
心意気,1,0.0,0.01,0.01,1.0
屋台,1,0.0,0.01,0.01,1.0
少数,1,0.0,0.01,0.01,1.0
お金,1,0.0,0.01,0.01,1.0
嫌,1,0.0,0.01,0.01,1.0
((+_+))　,1,0.0,0.01,0.01,1.0
ラーメン,1,0.0,0.01,0.01,1.0
手頃,1,0.0,0.01,0.01,1.0
かぎり,1,0.0,0.01,0.01,1.0
(^^),1,0.0,0.01,0.01,1.0
過剰,1,0.0,0.01,0.01,1.0
省略,1,0.0,0.01,0.01,1.0
酩酊,1,0.0,0.01,0.01,1.0
来週,1,0.0,0.01,0.01,1.0
計画,1,0.0,0.01,0.01,1.0
コスパ,1,0.0,0.01,0.01,1.0
当たり前,1,0.0,0.01,0.01,1.0
下書き,1,0.0,0.01,0.01,1.0
ポチッ,1,0.0,0.01,0.01,1.0
爆,1,0.0,0.01,0.01,1.0
行き違い,1,0.0,0.01,0.01,1.0
ダッシュ,1,0.0,0.01,0.01,1.0
15,1,0.0,0.01,0.01,1.0
以内,1,0.0,0.01,0.01,1.0
ルイロデレール,1,0.0,0.01,0.01,1.0
寿,1,0.0,0.01,0.01,1.0
泉,1,0.0,0.01,0.01,1.0
社,1,0.0,0.01,0.01,1.0
オーク,1,0.0,0.01,0.01,1.0
樽,1,0.0,0.01,0.01,1.0
安,1,0.0,0.01,0.01,1.0
2500,1,0.0,0.01,0.01,1.0
年号,1,0.0,0.01,0.01,1.0
ビンテージ,1,0.0,0.01,0.01,1.0
上記,1,0.0,0.01,0.01,1.0
45,1,0.0,0.01,0.01,1.0
余り,1,0.0,0.01,0.01,1.0
ナイス,1,0.0,0.01,0.01,1.0
シーズン,1,0.0,0.01,0.01,1.0
中落ち,1,0.0,0.01,0.01,1.0
コレ,1,0.0,0.01,0.01,1.0
イマイチ,1,0.0,0.01,0.01,1.0
蒸,1,0.0,0.01,0.01,1.0
etc,1,0.0,0.01,0.01,1.0
ラスト,1,0.0,0.01,0.01,1.0
小豆,1,0.0,0.01,0.01,1.0
軒並み,1,0.0,0.01,0.01,1.0
上がり,1,0.0,0.01,0.01,1.0
open,1,0.0,0.01,0.01,1.0
汗,1,0.0,0.01,0.01,1.0
勘違い,1,0.0,0.01,0.01,1.0
ガチ,1,0.0,0.01,0.01,1.0
00,1,0.0,0.01,0.01,1.0
無,1,0.0,0.01,0.01,1.0
余計,1,0.0,0.01,0.01,1.0
ジュレ,1,0.0,0.01,0.01,1.0
ぐろと,1,0.0,0.01,0.01,1.0
調整,1,0.0,0.01,0.01,1.0
秘訣,1,0.0,0.01,0.01,1.0
年齢,1,0.0,0.01,0.01,1.0
客層,1,0.0,0.01,0.01,1.0
方々,1,0.0,0.01,0.01,1.0
食通,1,0.0,0.01,0.01,1.0
細部,1,0.0,0.01,0.01,1.0
用途,1,0.0,0.01,0.01,1.0
シーン,1,0.0,0.01,0.01,1.0
接待,1,0.0,0.01,0.01,1.0
さま,1,0.0,0.01,0.01,1.0
デザイン,1,0.0,0.01,0.01,1.0
本物,1,0.0,0.01,0.01,1.0
腕,1,0.0,0.01,0.01,1.0
さばき,1,0.0,0.01,0.01,1.0
ファミリー,1,0.0,0.01,0.01,1.0
外国,1,0.0,0.01,0.01,1.0
喜び,1,0.0,0.01,0.01,1.0
ステーキフカヒレ,1,0.0,0.01,0.01,1.0
影響,1,0.0,0.01,0.01,1.0
カバー,1,0.0,0.01,0.01,1.0
椎茸,1,0.0,0.01,0.01,1.0
詰め,1,0.0,0.01,0.01,1.0
茶わん,1,0.0,0.01,0.01,1.0
眞子,1,0.0,0.01,0.01,1.0
)※,1,0.0,0.01,0.01,1.0
ジンジャー,1,0.0,0.01,0.01,1.0
梅酒,1,0.0,0.01,0.01,1.0
56,1,0.0,0.01,0.01,1.0
冷静,1,0.0,0.01,0.01,1.0
創造,1,0.0,0.01,0.01,1.0
熟睡,1,0.0,0.01,0.01,1.0
すすき,1,0.0,0.01,0.01,1.0
美,1,0.0,0.01,0.01,1.0
求,1,0.0,0.01,0.01,1.0
書,1,0.0,0.01,0.01,1.0
no,1,0.0,0.01,0.01,1.0
今度,1,0.0,0.01,0.01,1.0
重,1,0.0,0.01,0.01,1.0
満開,1,0.0,0.01,0.01,1.0
木,1,0.0,0.01,0.01,1.0
魅,1,0.0,0.01,0.01,1.0
蒸し,1,0.0,0.01,0.01,1.0
肝臓,1,0.0,0.01,0.01,1.0
汁,1,0.0,0.01,0.01,1.0
耳,1,0.0,0.01,0.01,1.0
磯部,1,0.0,0.01,0.01,1.0
特大,1,0.0,0.01,0.01,1.0
とり,1,0.0,0.01,0.01,1.0
ゼリー,1,0.0,0.01,0.01,1.0
恋人,1,0.0,0.01,0.01,1.0
洋食,1,0.0,0.01,0.01,1.0
試み,1,0.0,0.01,0.01,1.0
ソムリエ,1,0.0,0.01,0.01,1.0
ぴったり,1,0.0,0.01,0.01,1.0
鮃,1,0.0,0.01,0.01,1.0
たらば蟹,1,0.0,0.01,0.01,1.0
文字,1,0.0,0.01,0.01,1.0
想い,1,0.0,0.01,0.01,1.0
所作,1,0.0,0.01,0.01,1.0
起業,1,0.0,0.01,0.01,1.0
デザイナー,1,0.0,0.01,0.01,1.0
立場,1,0.0,0.01,0.01,1.0
食道楽,1,0.0,0.01,0.01,1.0
誘,1,0.0,0.01,0.01,1.0
妙技,1,0.0,0.01,0.01,1.0
邪道,1,0.0,0.01,0.01,1.0
おいで,1,0.0,0.01,0.01,1.0
高揚,1,0.0,0.01,0.01,1.0
28,1,0.0,0.01,0.01,1.0
非,1,0.0,0.01,0.01,1.0
歩,1,0.0,0.01,0.01,1.0
成長,1,0.0,0.01,0.01,1.0
懸念,1,0.0,0.01,0.01,1.0
